Category,Name,Visitor Count,Climate,Price Level,Best Month,Editorial Summary,Popularity Tier,Address,UNESCO,Rating,userRatingCount,websiteUri,googleMapsUri,Keyword 1,Keyword 2,Keyword 3
City,"Paris Region 1053, France",370279,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,15.88,"Paris Region 1053, France",No,4.0,9318,https://www.visitparisregion1053.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+1053",City Break,Romantic,Culture & Museums
City,"Shanghai Region 1054, China",369909,Cfa,2,"March - May, September - November",A major global urban destination in China known for its tourism appeal.,15.99,"Shanghai Region 1054, China",No,4.2,6405,https://www.visitshanghairegion1054.com,"https://www.google.com/maps/search/Afghanistan,CultureShanghai+Region+1054",Nightlife,Culture & Museums,Family
City,"Rio de Janeiro Region 1055, Brazil",369539,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,17.64,"Rio de Janeiro Region 1055, Brazil",No,4.7,5669,https://www.visitriodejaneiroregion1055.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+1055",Culture & Museums,Food & Wine,Nightlife
City,"Ho Chi Minh City Region 1056, Vietnam",369169,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,20.33,"Ho Chi Minh City Region 1056, Vietnam",No,4.8,17161,https://www.visithochiminhcityregion1056.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1056",Food & Wine,Culture & Museums,Romantic
City,"Paris Region 1057, France",368800,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,18.95,"Paris Region 1057, France",Yes,4.5,16300,https://www.visitparisregion1057.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+1057",Romantic,Food & Wine,Family
City,"Rio de Janeiro Region 1058, Brazil",368431,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,16.73,"Rio de Janeiro Region 1058, Brazil",No,4.2,9608,https://www.visitriodejaneiroregion1058.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+1058",City Break,Nightlife,Romantic
City,"Budapest Region 1059, Hungary",368063,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,16.35,"Budapest Region 1059, Hungary",Yes,3.9,15591,https://www.visitbudapestregion1059.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+1059",Food & Wine,Family,City Break
City,"Florence Region 1060, Italy",367695,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,16.71,"Florence Region 1060, Italy",No,4.0,15077,https://www.visitflorenceregion1060.com,"https://www.google.com/maps/search/Afghanistan,CultureFlorence+Region+1060",Food & Wine,Family,Culture & Museums
City,"Toronto Region 1061, Canada",367327,Dfa,3,May - September,A major global urban destination in Canada known for its tourism appeal.,15.81,"Toronto Region 1061, Canada",No,4.0,8966,https://www.visittorontoregion1061.com,"https://www.google.com/maps/search/Afghanistan,CultureToronto+Region+1061",Family,Romantic,City Break
City,"Singapore Region 1062, Singapore",366960,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,18.45,"Singapore Region 1062, Singapore",Yes,4.4,15641,https://www.visitsingaporeregion1062.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+1062",Family,Romantic,Culture & Museums
City,"Kuala Lumpur Region 1063, Malaysia",366593,Af,1,Year Round,A major global urban destination in Malaysia known for its tourism appeal.,19.83,"Kuala Lumpur Region 1063, Malaysia",Yes,4.8,13503,https://www.visitkualalumpurregion1063.com,"https://www.google.com/maps/search/Afghanistan,CultureKuala+Lumpur+Region+1063",Nightlife,Food & Wine,Romantic
City,"Seoul Region 1064, South Korea",366226,Dwa,2,May - October,A major global urban destination in South Korea known for its tourism appeal.,19.06,"Seoul Region 1064, South Korea",No,4.6,13902,https://www.visitseoulregion1064.com,"https://www.google.com/maps/search/Afghanistan,CultureSeoul+Region+1064",Food & Wine,Culture & Museums,City Break
City,"Phuket Region 1065, Thailand",365860,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,19.49,"Phuket Region 1065, Thailand",No,4.7,14043,https://www.visitphuketregion1065.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1065",City Break,Romantic,Culture & Museums
City,"Cairo Region 1066, Egypt",365494,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,15.69,"Cairo Region 1066, Egypt",No,4.2,5430,https://www.visitcairoregion1066.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+1066",Family,Romantic,Culture & Museums
City,"Rio de Janeiro Region 1067, Brazil",365129,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,16.62,"Rio de Janeiro Region 1067, Brazil",No,3.9,18241,https://www.visitriodejaneiroregion1067.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+1067",City Break,Nightlife,Culture & Museums
City,"Jerusalem Region 1068, Israel",364764,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,17.11,"Jerusalem Region 1068, Israel",Yes,4.2,11862,https://www.visitjerusalemregion1068.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+1068",Romantic,Nightlife,Food & Wine
City,"London Region 1069, UK",364399,Cfb,4,June - August,A major global urban destination in UK known for its tourism appeal.,16.97,"London Region 1069, UK",Yes,4.7,4084,https://www.visitlondonregion1069.com,"https://www.google.com/maps/search/Afghanistan,CultureLondon+Region+1069",Food & Wine,City Break,Nightlife
City,"Toronto Region 1070, Canada",364034,Dfa,3,May - September,A major global urban destination in Canada known for its tourism appeal.,17.89,"Toronto Region 1070, Canada",No,4.2,18134,https://www.visittorontoregion1070.com,"https://www.google.com/maps/search/Afghanistan,CultureToronto+Region+1070",City Break,Family,Food & Wine
City,"Cairo Region 1071, Egypt",363670,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,19.44,"Cairo Region 1071, Egypt",Yes,4.7,13664,https://www.visitcairoregion1071.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+1071",Food & Wine,Nightlife,Romantic
City,"New Delhi Region 1072, India",363307,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,14.87,"New Delhi Region 1072, India",Yes,3.9,6484,https://www.visitnewdelhiregion1072.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+1072",Culture & Museums,Food & Wine,Nightlife
City,"Osaka Region 1073, Japan",362943,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,16.28,"Osaka Region 1073, Japan",No,4.1,9324,https://www.visitosakaregion1073.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1073",Culture & Museums,Nightlife,Food & Wine
City,"Kuala Lumpur Region 1074, Malaysia",362581,Af,1,Year Round,A major global urban destination in Malaysia known for its tourism appeal.,14.96,"Kuala Lumpur Region 1074, Malaysia",Yes,3.8,8643,https://www.visitkualalumpurregion1074.com,"https://www.google.com/maps/search/Afghanistan,CultureKuala+Lumpur+Region+1074",Nightlife,Food & Wine,City Break
City,"Vienna Region 1075, Austria",362218,Cfb,3,June - August,A major global urban destination in Austria known for its tourism appeal.,20.39,"Vienna Region 1075, Austria",No,4.8,17692,https://www.visitviennaregion1075.com,"https://www.google.com/maps/search/Afghanistan,CultureVienna+Region+1075",Food & Wine,Romantic,Nightlife
City,"Florence Region 1076, Italy",361856,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,16.27,"Florence Region 1076, Italy",No,4.3,6093,https://www.visitflorenceregion1076.com,"https://www.google.com/maps/search/Afghanistan,CultureFlorence+Region+1076",Culture & Museums,Nightlife,City Break
City,"Phuket Region 1077, Thailand",361494,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,18.15,"Phuket Region 1077, Thailand",No,4.4,13348,https://www.visitphuketregion1077.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1077",Culture & Museums,City Break,Food & Wine
City,"Tokyo Region 1078, Japan",361132,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,16.85,"Tokyo Region 1078, Japan",Yes,4.0,16332,https://www.visittokyoregion1078.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1078",Food & Wine,Family,Nightlife
City,"Taipei Region 1079, Taiwan",360771,Cfa,2,"March - May, September - November",A major global urban destination in Taiwan known for its tourism appeal.,18.21,"Taipei Region 1079, Taiwan",Yes,4.3,17156,https://www.visittaipeiregion1079.com,"https://www.google.com/maps/search/Afghanistan,CultureTaipei+Region+1079",Romantic,Food & Wine,Nightlife
City,"Dubai Region 1080, UAE",360410,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,17.07,"Dubai Region 1080, UAE",No,4.6,5146,https://www.visitdubairegion1080.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+1080",Family,Nightlife,Romantic
City,"Dublin Region 1081, Ireland",360050,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,17.23,"Dublin Region 1081, Ireland",Yes,4.5,6737,https://www.visitdublinregion1081.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1081",Romantic,Nightlife,Food & Wine
City,"London Region 1082, UK",359690,Cfb,4,June - August,A major global urban destination in UK known for its tourism appeal.,19.49,"London Region 1082, UK",Yes,4.6,17274,https://www.visitlondonregion1082.com,"https://www.google.com/maps/search/Afghanistan,CultureLondon+Region+1082",Culture & Museums,City Break,Nightlife
City,"Marrakech Region 1083, Morocco",359330,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,17.53,"Marrakech Region 1083, Morocco",Yes,4.3,11947,https://www.visitmarrakechregion1083.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1083",Romantic,Nightlife,Culture & Museums
City,"Budapest Region 1084, Hungary",358971,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,16.18,"Budapest Region 1084, Hungary",Yes,4.2,7120,https://www.visitbudapestregion1084.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+1084",Nightlife,Food & Wine,Romantic
City,"Ho Chi Minh City Region 1085, Vietnam",358612,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,17.97,"Ho Chi Minh City Region 1085, Vietnam",No,4.5,9836,https://www.visithochiminhcityregion1085.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1085",Nightlife,City Break,Family
City,"Phuket Region 1086, Thailand",358253,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,18.67,"Phuket Region 1086, Thailand",No,4.4,17499,https://www.visitphuketregion1086.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1086",Romantic,Nightlife,Food & Wine
City,"Rio de Janeiro Region 1087, Brazil",357895,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,13.92,"Rio de Janeiro Region 1087, Brazil",No,3.8,4617,https://www.visitriodejaneiroregion1087.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+1087",City Break,Food & Wine,Family
City,"Copenhagen Region 1088, Denmark",357537,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,18.09,"Copenhagen Region 1088, Denmark",No,4.6,8542,https://www.visitcopenhagenregion1088.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1088",Nightlife,Family,Food & Wine
City,"Palma de Mallorca Region 1089, Spain",357180,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,18.56,"Palma de Mallorca Region 1089, Spain",No,4.6,10829,https://www.visitpalmademallorcaregion1089.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+1089",City Break,Romantic,Food & Wine
City,"Mecca Region 1090, Saudi Arabia",356823,BWh,2,November - March,A major global urban destination in Saudi Arabia known for its tourism appeal.,18.94,"Mecca Region 1090, Saudi Arabia",Yes,4.5,16181,https://www.visitmeccaregion1090.com,"https://www.google.com/maps/search/Afghanistan,CultureMecca+Region+1090",Food & Wine,Culture & Museums,Nightlife
City,"Toronto Region 1091, Canada",356466,Dfa,3,May - September,A major global urban destination in Canada known for its tourism appeal.,17.76,"Toronto Region 1091, Canada",Yes,4.3,13475,https://www.visittorontoregion1091.com,"https://www.google.com/maps/search/Afghanistan,CultureToronto+Region+1091",Romantic,Family,City Break
City,"Hong Kong Region 1092, China",356109,Cwa,3,October - April,A major global urban destination in China known for its tourism appeal.,18.22,"Hong Kong Region 1092, China",No,4.5,11196,https://www.visithongkongregion1092.com,"https://www.google.com/maps/search/Afghanistan,CultureHong+Kong+Region+1092",Food & Wine,Nightlife,Family
City,"Taipei Region 1093, Taiwan",355753,Cfa,2,"March - May, September - November",A major global urban destination in Taiwan known for its tourism appeal.,18.98,"Taipei Region 1093, Taiwan",No,4.6,13346,https://www.visittaipeiregion1093.com,"https://www.google.com/maps/search/Afghanistan,CultureTaipei+Region+1093",City Break,Food & Wine,Culture & Museums
City,"Lisbon Region 1094, Portugal",355397,Csa,2,"April - June, September - October",A major global urban destination in Portugal known for its tourism appeal.,18.45,"Lisbon Region 1094, Portugal",Yes,4.5,12569,https://www.visitlisbonregion1094.com,"https://www.google.com/maps/search/Afghanistan,CultureLisbon+Region+1094",Family,Culture & Museums,Romantic
City,"Cape Town Region 1095, South Africa",355042,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,17.66,"Cape Town Region 1095, South Africa",No,4.4,10316,https://www.visitcapetownregion1095.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1095",Romantic,Nightlife,Culture & Museums
City,"Stockholm Region 1096, Sweden",354687,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,16.72,"Stockholm Region 1096, Sweden",Yes,4.1,11946,https://www.visitstockholmregion1096.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+1096",Culture & Museums,Food & Wine,Family
City,"Cape Town Region 1097, South Africa",354332,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,14.77,"Cape Town Region 1097, South Africa",Yes,4.0,4916,https://www.visitcapetownregion1097.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1097",Nightlife,City Break,Culture & Museums
City,"Venice Region 1098, Italy",353978,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,16.25,"Venice Region 1098, Italy",Yes,4.3,6024,https://www.visitveniceregion1098.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+1098",Romantic,Nightlife,City Break
City,"Osaka Region 1099, Japan",353624,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.43,"Osaka Region 1099, Japan",Yes,4.3,11320,https://www.visitosakaregion1099.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1099",Food & Wine,Romantic,Family
City,"Bangalore Region 1100, India",353270,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,16.62,"Bangalore Region 1100, India",Yes,4.0,14315,https://www.visitbangaloreregion1100.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+1100",Nightlife,Family,Romantic
City,"New York City Region 1101, USA",352917,Cfa,4,"March - May, September - November",A major global urban destination in USA known for its tourism appeal.,15.68,"New York City Region 1101, USA",No,3.8,13339,https://www.visitnewyorkcityregion1101.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+York+City+Region+1101",Culture & Museums,Family,Food & Wine
City,"Bangkok Region 1102, Thailand",352564,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,15.16,"Bangkok Region 1102, Thailand",No,3.8,9771,https://www.visitbangkokregion1102.com,"https://www.google.com/maps/search/Afghanistan,CultureBangkok+Region+1102",Family,City Break,Culture & Museums
City,"Bali Region 1103, Indonesia",352212,Aw,1,November - April,A major global urban destination in Indonesia known for its tourism appeal.,16.84,"Bali Region 1103, Indonesia",No,4.4,6726,https://www.visitbaliregion1103.com,"https://www.google.com/maps/search/Afghanistan,CultureBali+Region+1103",City Break,Food & Wine,Romantic
City,"Antalya Region 1104, Turkey",351859,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,17.27,"Antalya Region 1104, Turkey",No,4.4,8415,https://www.visitantalyaregion1104.com,"https://www.google.com/maps/search/Afghanistan,CultureAntalya+Region+1104",Nightlife,Culture & Museums,Food & Wine
City,"Cape Town Region 1105, South Africa",351507,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,18.96,"Cape Town Region 1105, South Africa",No,4.5,16371,https://www.visitcapetownregion1105.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1105",Culture & Museums,Nightlife,Romantic
City,"Rome Region 1106, Italy",351156,Csa,3,"April - June, September - October",A major global urban destination in Italy known for its tourism appeal.,18.62,"Rome Region 1106, Italy",Yes,4.6,11162,https://www.visitromeregion1106.com,"https://www.google.com/maps/search/Afghanistan,CultureRome+Region+1106",Romantic,Nightlife,Culture & Museums
City,"New York City Region 1107, USA",350805,Cfa,4,"March - May, September - November",A major global urban destination in USA known for its tourism appeal.,19.14,"New York City Region 1107, USA",Yes,4.8,9696,https://www.visitnewyorkcityregion1107.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+York+City+Region+1107",Culture & Museums,Romantic,City Break
City,"Jerusalem Region 1108, Israel",350454,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,15.43,"Jerusalem Region 1108, Israel",No,3.8,11527,https://www.visitjerusalemregion1108.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+1108",Food & Wine,Nightlife,Romantic
City,"Jaipur Region 1109, India",350104,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,15.28,"Jaipur Region 1109, India",No,4.3,3585,https://www.visitjaipurregion1109.com,"https://www.google.com/maps/search/Afghanistan,CultureJaipur+Region+1109",City Break,Family,Nightlife
City,"Dubai Region 1110, UAE",349753,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,16.29,"Dubai Region 1110, UAE",Yes,4.5,4171,https://www.visitdubairegion1110.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+1110",Family,Food & Wine,Romantic
City,"Mumbai Region 1111, India",349404,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,17.77,"Mumbai Region 1111, India",Yes,4.9,4224,https://www.visitmumbairegion1111.com,"https://www.google.com/maps/search/Afghanistan,CultureMumbai+Region+1111",Culture & Museums,City Break,Romantic
City,"Antalya Region 1112, Turkey",349054,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,15.86,"Antalya Region 1112, Turkey",No,4.0,9230,https://www.visitantalyaregion1112.com,"https://www.google.com/maps/search/Afghanistan,CultureAntalya+Region+1112",Romantic,Food & Wine,Family
City,"Paris Region 1113, France",348705,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,17.64,"Paris Region 1113, France",Yes,4.4,10230,https://www.visitparisregion1113.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+1113",Nightlife,Romantic,City Break
City,"Cape Town Region 1114, South Africa",348357,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,16.73,"Cape Town Region 1114, South Africa",Yes,4.5,5223,https://www.visitcapetownregion1114.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1114",Food & Wine,Culture & Museums,Family
City,"Bangalore Region 1115, India",348008,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,14.84,"Bangalore Region 1115, India",Yes,3.9,6369,https://www.visitbangaloreregion1115.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+1115",Family,Nightlife,City Break
City,"Zurich Region 1116, Switzerland",347660,Cfb,4,June - August,A major global urban destination in Switzerland known for its tourism appeal.,17.22,"Zurich Region 1116, Switzerland",No,4.6,5544,https://www.visitzurichregion1116.com,"https://www.google.com/maps/search/Afghanistan,CultureZurich+Region+1116",Nightlife,Romantic,City Break
City,"Seoul Region 1117, South Korea",347313,Dwa,2,May - October,A major global urban destination in South Korea known for its tourism appeal.,16.06,"Seoul Region 1117, South Korea",Yes,4.2,6662,https://www.visitseoulregion1117.com,"https://www.google.com/maps/search/Afghanistan,CultureSeoul+Region+1117",Food & Wine,City Break,Family
City,"Cairo Region 1118, Egypt",346965,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,17.35,"Cairo Region 1118, Egypt",No,4.3,10808,https://www.visitcairoregion1118.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+1118",Family,City Break,Culture & Museums
City,"Sydney Region 1119, Australia",346618,Cfa,3,"March - May, September - November",A major global urban destination in Australia known for its tourism appeal.,14.77,"Sydney Region 1119, Australia",Yes,3.8,7707,https://www.visitsydneyregion1119.com,"https://www.google.com/maps/search/Afghanistan,CultureSydney+Region+1119",Culture & Museums,Nightlife,Family
City,"Lisbon Region 1120, Portugal",346272,Csa,2,"April - June, September - October",A major global urban destination in Portugal known for its tourism appeal.,18.03,"Lisbon Region 1120, Portugal",No,4.4,12501,https://www.visitlisbonregion1120.com,"https://www.google.com/maps/search/Afghanistan,CultureLisbon+Region+1120",Romantic,Culture & Museums,Nightlife
City,"Jerusalem Region 1121, Israel",345925,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,18.62,"Jerusalem Region 1121, Israel",Yes,4.6,11157,https://www.visitjerusalemregion1121.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+1121",Family,Culture & Museums,Food & Wine
City,"Milan Region 1122, Italy",345579,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,15.5,"Milan Region 1122, Italy",Yes,4.2,4905,https://www.visitmilanregion1122.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1122",Romantic,Food & Wine,Nightlife
City,"Buenos Aires Region 1123, Argentina",345234,Cfa,1,"March - May, September - November",A major global urban destination in Argentina known for its tourism appeal.,17.78,"Buenos Aires Region 1123, Argentina",Yes,4.3,13623,https://www.visitbuenosairesregion1123.com,"https://www.google.com/maps/search/Afghanistan,CultureBuenos+Aires+Region+1123",Culture & Museums,Romantic,City Break
City,"Dublin Region 1124, Ireland",344889,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,17.96,"Dublin Region 1124, Ireland",No,4.5,9805,https://www.visitdublinregion1124.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1124",Nightlife,City Break,Culture & Museums
City,"Vienna Region 1125, Austria",344544,Cfb,3,June - August,A major global urban destination in Austria known for its tourism appeal.,18.92,"Vienna Region 1125, Austria",No,4.5,16008,https://www.visitviennaregion1125.com,"https://www.google.com/maps/search/Afghanistan,CultureVienna+Region+1125",Family,Romantic,Nightlife
City,"Budapest Region 1126, Hungary",344199,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,18.07,"Budapest Region 1126, Hungary",No,4.8,5817,https://www.visitbudapestregion1126.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+1126",Food & Wine,City Break,Culture & Museums
City,"New Delhi Region 1127, India",343855,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,19.0,"New Delhi Region 1127, India",No,4.5,16644,https://www.visitnewdelhiregion1127.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+1127",Family,City Break,Food & Wine
City,"Copenhagen Region 1128, Denmark",343511,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,19.3,"Copenhagen Region 1128, Denmark",Yes,4.8,10487,https://www.visitcopenhagenregion1128.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1128",City Break,Romantic,Nightlife
City,"Dublin Region 1129, Ireland",343168,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,16.4,"Dublin Region 1129, Ireland",No,3.9,16083,https://www.visitdublinregion1129.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1129",Family,City Break,Food & Wine
City,"Stockholm Region 1130, Sweden",342824,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,14.61,"Stockholm Region 1130, Sweden",No,4.1,3655,https://www.visitstockholmregion1130.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+1130",Nightlife,Family,Romantic
City,"Phuket Region 1131, Thailand",342482,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,18.47,"Phuket Region 1131, Thailand",Yes,4.7,8509,https://www.visitphuketregion1131.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1131",Culture & Museums,Family,Romantic
City,"Munich Region 1132, Germany",342139,Cfb,3,June - August,A major global urban destination in Germany known for its tourism appeal.,18.37,"Munich Region 1132, Germany",Yes,4.7,8096,https://www.visitmunichregion1132.com,"https://www.google.com/maps/search/Afghanistan,CultureMunich+Region+1132",Family,City Break,Food & Wine
City,"Munich Region 1133, Germany",341797,Cfb,3,June - August,A major global urban destination in Germany known for its tourism appeal.,14.47,"Munich Region 1133, Germany",Yes,3.9,5120,https://www.visitmunichregion1133.com,"https://www.google.com/maps/search/Afghanistan,CultureMunich+Region+1133",Culture & Museums,Family,City Break
City,"Venice Region 1134, Italy",341455,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,15.02,"Venice Region 1134, Italy",No,4.1,4606,https://www.visitveniceregion1134.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+1134",City Break,Culture & Museums,Family
City,"Ho Chi Minh City Region 1135, Vietnam",341114,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,16.19,"Ho Chi Minh City Region 1135, Vietnam",Yes,3.9,14159,https://www.visithochiminhcityregion1135.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1135",Nightlife,Romantic,Culture & Museums
City,"Las Vegas Region 1136, USA",340773,BWk,3,May - September,A major global urban destination in USA known for its tourism appeal.,19.52,"Las Vegas Region 1136, USA",Yes,4.9,9622,https://www.visitlasvegasregion1136.com,"https://www.google.com/maps/search/Afghanistan,CultureLas+Vegas+Region+1136",Nightlife,Romantic,City Break
City,"Copenhagen Region 1137, Denmark",340432,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,18.88,"Copenhagen Region 1137, Denmark",No,4.6,12695,https://www.visitcopenhagenregion1137.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1137",Family,City Break,Nightlife
City,"Mexico City Region 1138, Mexico",340091,Cwb,1,April - October,A major global urban destination in Mexico known for its tourism appeal.,16.01,"Mexico City Region 1138, Mexico",Yes,4.3,5276,https://www.visitmexicocityregion1138.com,"https://www.google.com/maps/search/Afghanistan,CultureMexico+City+Region+1138",Romantic,Food & Wine,Family
City,"Tokyo Region 1139, Japan",339751,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,15.54,"Tokyo Region 1139, Japan",No,3.9,9657,https://www.visittokyoregion1139.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1139",Romantic,City Break,Food & Wine
City,"Pattaya Region 1140, Thailand",339412,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,16.84,"Pattaya Region 1140, Thailand",Yes,4.0,16190,https://www.visitpattayaregion1140.com,"https://www.google.com/maps/search/Afghanistan,CulturePattaya+Region+1140",Family,Culture & Museums,Nightlife
City,"Amsterdam Region 1141, Netherlands",339072,Cfb,3,June - August,A major global urban destination in Netherlands known for its tourism appeal.,15.99,"Amsterdam Region 1141, Netherlands",No,4.3,5222,https://www.visitamsterdamregion1141.com,"https://www.google.com/maps/search/Afghanistan,CultureAmsterdam+Region+1141",Family,Nightlife,Culture & Museums
